DD;CC;LLLL;Localidade;Field_004;Field_005;Field_006;Field_007;Field_008;Field_009;Field_010;Field_011;Field_012;Field_013;CP4;CP3;CPALF
16;6;36322;Ferreira              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;118;BRAVÃES          
16;6;36323;Fontes                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;119;BRAVÃES          
16;6;36324;Fundo Vila            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;120;BRAVÃES          
16;6;36325;Fuzil                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;121;BRAVÃES          
16;6;36326;Granja                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;122;BRAVÃES          
16;6;36327;Lavoeira              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;123;BRAVÃES          
16;6;36328;Moinhos Velhos        ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;124;BRAVÃES          
16;6;36329;Mosteiro              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;125;BRAVÃES          
16;6;36330;Pegadinha             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;126;BRAVÃES          
16;6;36331;Peneirada             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;127;BRAVÃES          
